ano_eleicao,cenario_rotulo,candidato,previsto,modelo,ano_treino_max
2026,Primeiro turno 2026 - oficial pos-TSE,Edmilson Costa,0.0,inferencial_ols,2022
2026,Primeiro turno 2026 - oficial pos-TSE,Flávio Bolsonaro,33.95792411496013,inferencial_ols,2022
2026,Primeiro turno 2026 - oficial pos-TSE,Hertz Dias,0.0,inferencial_ols,2022
2026,Primeiro turno 2026 - oficial pos-TSE,Lula,45.81437816880584,inferencial_ols,2022
2026,Primeiro turno 2026 - oficial pos-TSE,Renan Santos,5.2487353516474125,inferencial_ols,2022
2026,Primeiro turno 2026 - oficial pos-TSE,Romeu Zema,0.9372445278282776,inferencial_ols,2022
2026,Primeiro turno 2026 - oficial pos-TSE,Ronaldo Caiado,1.9232428546621934,inferencial_ols,2022
2026,Primeiro turno 2026 - oficial pos-TSE,Rui Costa Pimenta,0.5139843629635397,inferencial_ols,2022
2026,Primeiro turno 2026 - oficial pos-TSE,Samara Martins,1.1758780048321107,inferencial_ols,2022
2026,Primeiro turno 2026 - oficial pos-TSE,Wilson Grassi,0.0,inferencial_ols,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Flávio Bolsonaro,19.794249670280497,ridge,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Lula,45.33413984514827,ridge,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Romeu Zema,3.5239608270919547,ridge,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Ronaldo Caiado,5.073495912071362,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Augusto Cury,1.089651015787299,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Flávio Bolsonaro,22.186270779822173,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Lula,44.34996644798325,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Romeu Zema,0.0,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Ronaldo Caiado,0.0,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Augusto Cury,0.0,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Flávio Bolsonaro,23.037841604323166,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Lula,47.425006400489536,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Romeu Zema,0.0,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Ronaldo Caiado,0.5881620207404339,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Augusto Cury,2.732216133123353,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Clariana Barão,0.0,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Edmilson Costa,0.0,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Flávio Bolsonaro,22.74519697111485,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Hertz Dias,0.0,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Lula,44.10530911840296,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Pablo Marçal,0.0,ridge,2022
