ano_eleicao,cenario_rotulo,candidato,previsto,resultado_real_validos,modelo,ano_treino_max,erro_abs
2022,Primeiro turno 2022 - 2021,Jair Bolsonaro,33.86688333333332,43.2,random_forest_07_600,2018,9.333116666666683
2022,Primeiro turno 2022 - 2021,Lula,41.718766666666504,48.43,random_forest_07_600,2018,6.711233333333496
2022,Primeiro turno 2022 - 2021,Simone Tebet,2.771566666666689,4.16,random_forest_07_600,2018,1.3884333333333112
2022,Primeiro turno 2022 - 2021 alternativo,Ciro Gomes,11.761681666666679,3.04,random_forest_07_600,2018,8.72168166666668
2022,Primeiro turno 2022 - 2021 alternativo,Jair Bolsonaro,46.707950000000224,43.2,random_forest_07_600,2018,3.5079500000002213
2022,Primeiro turno 2022 - 2021 alternativo,Lula,40.96888333333318,48.43,random_forest_07_600,2018,7.461116666666818
2022,Primeiro turno 2022 - abril a junho,Ciro Gomes,5.611488095238089,3.04,random_forest_07_600,2018,2.571488095238089
2022,Primeiro turno 2022 - abril a junho,Jair Bolsonaro,47.23566666666693,43.2,random_forest_07_600,2018,4.035666666666927
2022,Primeiro turno 2022 - abril a junho,Lula,41.095099999999846,48.43,random_forest_07_600,2018,7.334900000000154
2022,Primeiro turno 2022 - janeiro a marco,Ciro Gomes,6.291883333333294,3.04,random_forest_07_600,2018,3.2518833333332937
2022,Primeiro turno 2022 - janeiro a marco,Jair Bolsonaro,47.121116666666936,43.2,random_forest_07_600,2018,3.921116666666933
2022,Primeiro turno 2022 - janeiro a marco,Lula,40.828566666666504,48.43,random_forest_07_600,2018,7.601433333333496
2022,Primeiro turno 2022 - reta final,Ciro Gomes,3.90382958410614,3.04,random_forest_07_600,2018,0.8638295841061399
2022,Primeiro turno 2022 - reta final,Jair Bolsonaro,47.575490572251084,43.2,random_forest_07_600,2018,4.375490572251081
2022,Primeiro turno 2022 - reta final,Lula,42.07715897471134,48.43,random_forest_07_600,2018,6.352841025288662
2022,Primeiro turno 2022 - reta final,Simone Tebet,3.8828386501919074,4.16,random_forest_07_600,2018,0.2771613498080927
2022,Primeiro turno 2022 - 2019,Ciro Gomes,9.705219999999983,3.04,extra_trees,2018,6.665219999999983
2022,Primeiro turno 2022 - 2019,Jair Bolsonaro,49.597640000000006,43.2,extra_trees,2018,6.397640000000003
2022,Primeiro turno 2022 - 2020,Ciro Gomes,5.028540000000005,3.04,extra_trees,2018,1.9885400000000049
2022,Primeiro turno 2022 - 2020,Jair Bolsonaro,47.76075999999999,43.2,extra_trees,2018,4.560759999999988
2022,Primeiro turno 2022 - 2020,Lula,32.031420000000026,48.43,extra_trees,2018,16.398579999999974
2022,Primeiro turno 2022 - 2021,Ciro Gomes,6.782439999999993,3.04,extra_trees,2018,3.742439999999993
2022,Primeiro turno 2022 - 2021,Jair Bolsonaro,40.52559999999999,43.2,extra_trees,2018,2.6744000000000128
2022,Primeiro turno 2022 - 2021,Lula,41.97484000000005,48.43,extra_trees,2018,6.45515999999995
2022,Primeiro turno 2022 - 2021,Simone Tebet,2.8440799999999915,4.16,extra_trees,2018,1.3159200000000086
2022,Primeiro turno 2022 - 2021 alternativo,Ciro Gomes,10.44451999999998,3.04,extra_trees,2018,7.404519999999979
2022,Primeiro turno 2022 - 2021 alternativo,Jair Bolsonaro,46.54495999999999,43.2,extra_trees,2018,3.344959999999986
2022,Primeiro turno 2022 - 2021 alternativo,Lula,41.500680000000045,48.43,extra_trees,2018,6.929319999999954
2022,Primeiro turno 2022 - abril a junho,Ciro Gomes,6.618279999999996,3.04,extra_trees,2018,3.578279999999996
2022,Primeiro turno 2022 - abril a junho,Jair Bolsonaro,47.92792,43.2,extra_trees,2018,4.7279199999999975
2022,Primeiro turno 2022 - abril a junho,Lula,41.77752000000004,48.43,extra_trees,2018,6.6524799999999615
2022,Primeiro turno 2022 - janeiro a marco,Ciro Gomes,3.779719999999994,3.04,extra_trees,2018,0.7397199999999939
2022,Primeiro turno 2022 - janeiro a marco,Jair Bolsonaro,48.11584000000001,43.2,extra_trees,2018,4.91584000000001
2022,Primeiro turno 2022 - janeiro a marco,Lula,40.53672000000002,48.43,extra_trees,2018,7.893279999999983
2022,Primeiro turno 2022 - reta final,Ciro Gomes,3.1798717305537614,3.04,extra_trees,2018,0.13987173055376134
2022,Primeiro turno 2022 - reta final,Jair Bolsonaro,47.79284760695092,43.2,extra_trees,2018,4.592847606950919
2022,Primeiro turno 2022 - reta final,Lula,42.3446191001855,48.43,extra_trees,2018,6.085380899814503
2022,Primeiro turno 2022 - reta final,Simone Tebet,3.5698047069917025,4.16,extra_trees,2018,0.5901952930082977
2022,Primeiro turno 2022 - 2019,Ciro Gomes,11.730977571169516,3.04,gradient_boosting,2018,8.690977571169515
2022,Primeiro turno 2022 - 2019,Jair Bolsonaro,47.430637810936815,43.2,gradient_boosting,2018,4.230637810936813
2022,Primeiro turno 2022 - 2020,Ciro Gomes,4.409320169163803,3.04,gradient_boosting,2018,1.369320169163803
2022,Primeiro turno 2022 - 2020,Jair Bolsonaro,48.81985855666498,43.2,gradient_boosting,2018,5.61985855666498
2022,Primeiro turno 2022 - 2020,Lula,28.645237800900226,48.43,gradient_boosting,2018,19.784762199099774
2022,Primeiro turno 2022 - 2021,Ciro Gomes,6.3409815774595675,3.04,gradient_boosting,2018,3.3009815774595674
2022,Primeiro turno 2022 - 2021,Jair Bolsonaro,33.09574806250619,43.2,gradient_boosting,2018,10.104251937493814
2022,Primeiro turno 2022 - 2021,Lula,46.17821842686388,48.43,gradient_boosting,2018,2.251781573136121
2022,Primeiro turno 2022 - 2021,Simone Tebet,2.929443747490997,4.16,gradient_boosting,2018,1.230556252509003
2022,Primeiro turno 2022 - 2021 alternativo,Ciro Gomes,11.683282723969072,3.04,gradient_boosting,2018,8.643282723969072
2022,Primeiro turno 2022 - 2021 alternativo,Jair Bolsonaro,44.89976084187921,43.2,gradient_boosting,2018,1.699760841879204
2022,Primeiro turno 2022 - 2021 alternativo,Lula,44.37584964793015,48.43,gradient_boosting,2018,4.054150352069847
2022,Primeiro turno 2022 - abril a junho,Ciro Gomes,4.980605889754319,3.04,gradient_boosting,2018,1.9406058897543188
2022,Primeiro turno 2022 - abril a junho,Jair Bolsonaro,47.01748977773126,43.2,gradient_boosting,2018,3.8174897777312538
2022,Primeiro turno 2022 - abril a junho,Lula,44.37584964793015,48.43,gradient_boosting,2018,4.054150352069847
2022,Primeiro turno 2022 - janeiro a marco,Ciro Gomes,2.335516386559068,3.04,gradient_boosting,2018,0.704483613440932
2022,Primeiro turno 2022 - janeiro a marco,Jair Bolsonaro,47.022240454430204,43.2,gradient_boosting,2018,3.822240454430201
2022,Primeiro turno 2022 - janeiro a marco,Lula,44.3806003246291,48.43,gradient_boosting,2018,4.0493996753709
2022,Primeiro turno 2022 - reta final,Ciro Gomes,3.554684618547431,3.04,gradient_boosting,2018,0.514684618547431
2022,Primeiro turno 2022 - reta final,Jair Bolsonaro,48.81985855666498,43.2,gradient_boosting,2018,5.61985855666498
2022,Primeiro turno 2022 - reta final,Lula,48.476358070022165,48.43,gradient_boosting,2018,0.04635807002216552
2022,Primeiro turno 2022 - reta final,Simone Tebet,3.554684618547431,4.16,gradient_boosting,2018,0.6053153814525691
2022,Primeiro turno 2022 - 2019,Ciro Gomes,7.736494094003341,3.04,mlp_pequena,2018,4.696494094003341
2022,Primeiro turno 2022 - 2019,Jair Bolsonaro,44.12503798535742,43.2,mlp_pequena,2018,0.9250379853574202
2022,Primeiro turno 2022 - 2020,Ciro Gomes,0.0,3.04,mlp_pequena,2018,3.04
2022,Primeiro turno 2022 - 2020,Jair Bolsonaro,42.29091327880943,43.2,mlp_pequena,2018,0.909086721190576
2022,Primeiro turno 2022 - 2020,Lula,20.607786777357248,48.43,mlp_pequena,2018,27.822213222642752
2022,Primeiro turno 2022 - 2021,Ciro Gomes,2.260171812609678,3.04,mlp_pequena,2018,0.7798281873903221
2022,Primeiro turno 2022 - 2021,Jair Bolsonaro,39.81090821873542,43.2,mlp_pequena,2018,3.3890917812645824
2022,Primeiro turno 2022 - 2021,Lula,34.85540306509329,48.43,mlp_pequena,2018,13.574596934906708
2022,Primeiro turno 2022 - 2021,Simone Tebet,0.0,4.16,mlp_pequena,2018,4.16
2022,Primeiro turno 2022 - 2021 alternativo,Ciro Gomes,9.214122986516745,3.04,mlp_pequena,2018,6.174122986516745
2022,Primeiro turno 2022 - 2021 alternativo,Jair Bolsonaro,42.80337289392697,43.2,mlp_pequena,2018,0.39662710607303353
2022,Primeiro turno 2022 - 2021 alternativo,Lula,33.409131707223914,48.43,mlp_pequena,2018,15.020868292776086
2022,Primeiro turno 2022 - abril a junho,Ciro Gomes,0.9859752280203952,3.04,mlp_pequena,2018,2.0540247719796048
2022,Primeiro turno 2022 - abril a junho,Jair Bolsonaro,43.48328670341782,43.2,mlp_pequena,2018,0.28328670341781503
2022,Primeiro turno 2022 - abril a junho,Lula,35.651719294516404,48.43,mlp_pequena,2018,12.778280705483596
2022,Primeiro turno 2022 - janeiro a marco,Ciro Gomes,0.0,3.04,mlp_pequena,2018,3.04
2022,Primeiro turno 2022 - janeiro a marco,Jair Bolsonaro,45.08130364809357,43.2,mlp_pequena,2018,1.8813036480935637
2022,Primeiro turno 2022 - janeiro a marco,Lula,30.665135358268998,48.43,mlp_pequena,2018,17.764864641731002
2022,Primeiro turno 2022 - reta final,Ciro Gomes,3.709853082668379,3.04,mlp_pequena,2018,0.6698530826683791
2022,Primeiro turno 2022 - reta final,Jair Bolsonaro,45.33766207835398,43.2,mlp_pequena,2018,2.1376620783539764
2022,Primeiro turno 2022 - reta final,Lula,42.250476273360796,48.43,mlp_pequena,2018,6.179523726639204
2022,Primeiro turno 2022 - reta final,Simone Tebet,4.4402560145079155,4.16,mlp_pequena,2018,0.2802560145079154
2022,Primeiro turno 2022 - 2019,Ciro Gomes,9.953634503659018,3.04,voting_ia,2018,6.913634503659018
2022,Primeiro turno 2022 - 2019,Jair Bolsonaro,44.669436842269874,43.2,voting_ia,2018,1.4694368422698716
2022,Primeiro turno 2022 - 2020,Ciro Gomes,3.3908691361817023,3.04,voting_ia,2018,0.35086913618170223
2022,Primeiro turno 2022 - 2020,Jair Bolsonaro,43.41488222882946,43.2,voting_ia,2018,0.21488222882945962
2022,Primeiro turno 2022 - 2020,Lula,31.488674713272278,48.43,voting_ia,2018,16.94132528672772
2022,Primeiro turno 2022 - 2021,Ciro Gomes,4.9051537530940905,3.04,voting_ia,2018,1.8651537530940905
2022,Primeiro turno 2022 - 2021,Jair Bolsonaro,27.88074597581421,43.2,voting_ia,2018,15.319254024185792
2022,Primeiro turno 2022 - 2021,Lula,46.37196020044094,48.43,voting_ia,2018,2.0580397995590616
2022,Primeiro turno 2022 - 2021,Simone Tebet,1.7770348456167844,4.16,voting_ia,2018,2.382965154383216
2022,Primeiro turno 2022 - 2021 alternativo,Ciro Gomes,11.249891318527583,3.04,voting_ia,2018,8.209891318527582
2022,Primeiro turno 2022 - 2021 alternativo,Jair Bolsonaro,41.41615583527229,43.2,voting_ia,2018,1.7838441647277108
2022,Primeiro turno 2022 - 2021 alternativo,Lula,46.09894137908136,48.43,voting_ia,2018,2.3310586209186397
2022,Primeiro turno 2022 - abril a junho,Ciro Gomes,4.6204675461875455,3.04,voting_ia,2018,1.5804675461875455
2022,Primeiro turno 2022 - abril a junho,Jair Bolsonaro,43.0546987996048,43.2,voting_ia,2018,0.14530120039520256
2022,Primeiro turno 2022 - abril a junho,Lula,47.36266323525809,48.43,voting_ia,2018,1.0673367647419099
2022,Primeiro turno 2022 - janeiro a marco,Ciro Gomes,4.157605948206111,3.04,voting_ia,2018,1.1176059482061111
2022,Primeiro turno 2022 - janeiro a marco,Jair Bolsonaro,43.87300341458405,43.2,voting_ia,2018,0.6730034145840449
2022,Primeiro turno 2022 - janeiro a marco,Lula,45.89924391107511,48.43,voting_ia,2018,2.530756088924889
2022,Primeiro turno 2022 - reta final,Ciro Gomes,2.726034163384143,3.04,voting_ia,2018,0.3139658366158571
2022,Primeiro turno 2022 - reta final,Jair Bolsonaro,43.43102821436072,43.2,voting_ia,2018,0.23102821436071963
2022,Primeiro turno 2022 - reta final,Lula,49.627666941495,48.43,voting_ia,2018,1.197666941495001
2022,Primeiro turno 2022 - reta final,Simone Tebet,2.948864240642428,4.16,voting_ia,2018,1.211135759357572
2022,Primeiro turno 2022 - 2019,Ciro Gomes,7.662154731264862,3.04,stacking_ia,2018,4.622154731264862
2022,Primeiro turno 2022 - 2019,Jair Bolsonaro,39.98779045133123,43.2,stacking_ia,2018,3.212209548668774
2022,Primeiro turno 2022 - 2020,Ciro Gomes,1.7346567889459368,3.04,stacking_ia,2018,1.3053432110540633
2022,Primeiro turno 2022 - 2020,Jair Bolsonaro,37.10260382670195,43.2,stacking_ia,2018,6.097396173298051
2022,Primeiro turno 2022 - 2020,Lula,30.893407072567516,48.43,stacking_ia,2018,17.536592927432483
2022,Primeiro turno 2022 - 2021,Ciro Gomes,2.9987268332260273,3.04,stacking_ia,2018,0.04127316677397275
2022,Primeiro turno 2022 - 2021,Jair Bolsonaro,23.305879964141074,43.2,stacking_ia,2018,19.89412003585893
2022,Primeiro turno 2022 - 2021,Lula,44.34780896334215,48.43,stacking_ia,2018,4.082191036657846
2022,Primeiro turno 2022 - 2021,Simone Tebet,0.08929950966015078,4.16,stacking_ia,2018,4.070700490339849
2022,Primeiro turno 2022 - 2021 alternativo,Ciro Gomes,9.456144315151207,3.04,stacking_ia,2018,6.4161443151512065
2022,Primeiro turno 2022 - 2021 alternativo,Jair Bolsonaro,36.16359426254459,43.2,stacking_ia,2018,7.036405737455411
2022,Primeiro turno 2022 - 2021 alternativo,Lula,44.990299598642935,48.43,stacking_ia,2018,3.439700401357065
2022,Primeiro turno 2022 - abril a junho,Ciro Gomes,3.3600530782232623,3.04,stacking_ia,2018,0.32005307822326223
2022,Primeiro turno 2022 - abril a junho,Jair Bolsonaro,37.58122277454712,43.2,stacking_ia,2018,5.618777225452881
2022,Primeiro turno 2022 - abril a junho,Lula,47.07984628085017,48.43,stacking_ia,2018,1.35015371914983
2022,Primeiro turno 2022 - janeiro a marco,Ciro Gomes,3.7026186157727854,3.04,stacking_ia,2018,0.6626186157727854
2022,Primeiro turno 2022 - janeiro a marco,Jair Bolsonaro,38.91971574883769,43.2,stacking_ia,2018,4.280284251162314
2022,Primeiro turno 2022 - janeiro a marco,Lula,44.63516089910969,48.43,stacking_ia,2018,3.7948391008903073
2022,Primeiro turno 2022 - reta final,Ciro Gomes,1.1189324023390306,3.04,stacking_ia,2018,1.9210675976609695
2022,Primeiro turno 2022 - reta final,Jair Bolsonaro,37.1531814455281,43.2,stacking_ia,2018,6.046818554471905
2022,Primeiro turno 2022 - reta final,Lula,48.40674418198199,48.43,stacking_ia,2018,0.0232558180180078
2022,Primeiro turno 2022 - reta final,Simone Tebet,1.471631064269859,4.16,stacking_ia,2018,2.688368935730141
