ano_eleicao,turno,instituto,data_texto_original,amostra_texto_original,cenario,candidato,percentual_total,brancos_nulos_indecisos_texto,fonte
2022,1,Paraná Pesquisas[215],18–21 Jul,2030,wikipedia_tabela_13,Bolsonaro,46.6,21.4%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Paraná Pesquisas[215],18–21 Jul,2030,wikipedia_tabela_13,Bolsonaro,44.7,20.2%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Paraná Pesquisas[215],18–21 Jul,2030,wikipedia_tabela_13,Lula,36.4,18%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Paraná Pesquisas[215],18–21 Jul,2030,wikipedia_tabela_13,Bolsonaro,45.6,18%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Paraná Pesquisas[215],18–21 Jul,2030,wikipedia_tabela_13,Bolsonaro,48.1,20.9%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Paraná Pesquisas[215],18–21 Jul,2030,wikipedia_tabela_13,Gomes,31.1,20.9%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Paraná Pesquisas[215],18–21 Jul,2030,wikipedia_tabela_13,Bolsonaro,51.7,25.4%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Paraná Pesquisas[215],18–21 Jul,2030,wikipedia_tabela_13,Bolsonaro,50.8,21.6%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[218],7–10 Feb,2000,wikipedia_tabela_13,Bolsonaro,51.0,16%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[218],7–10 Feb,2000,wikipedia_tabela_13,Bolsonaro,50.0,26%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[218],7–10 Feb,2000,wikipedia_tabela_13,Bolsonaro,45.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[218],7–10 Feb,2000,wikipedia_tabela_13,Lula,40.0,11%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[218],7–10 Feb,2000,wikipedia_tabela_13,Bolsonaro,48.0,11%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[218],7–10 Feb,2000,wikipedia_tabela_13,Bolsonaro,37.0,25%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[218],7–10 Feb,2000,wikipedia_tabela_13,Lula,40.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest[281],26–27 Dec,1000,wikipedia_tabela_14,Lula,32.0,22%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest[281],26–27 Dec,1000,wikipedia_tabela_14,Bolsonaro,46.0,22%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[221],11 Nov – 2 Dec,2000,wikipedia_tabela_14,Lula,40.0,16%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[221],11 Nov – 2 Dec,2000,wikipedia_tabela_14,Bolsonaro,45.0,16%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[221],11 Nov – 2 Dec,2000,wikipedia_tabela_14,Bolsonaro,47.0,21%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[221],11 Nov – 2 Dec,2000,wikipedia_tabela_14,Bolsonaro,45.0,28%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[221],11 Nov – 2 Dec,2000,wikipedia_tabela_14,Bolsonaro,44.0,19%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[221],11 Nov – 2 Dec,2000,wikipedia_tabela_14,Bolsonaro,36.0,28%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[221],11 Nov – 2 Dec,2000,wikipedia_tabela_14,Lula,39.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[222],11–14 Oct,2000,wikipedia_tabela_14,Bolsonaro,47.0,20%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[222],11–14 Oct,2000,wikipedia_tabela_14,Bolsonaro,46.0,29%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[222],11–14 Oct,2000,wikipedia_tabela_14,Lula,38.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[222],11–14 Oct,2000,wikipedia_tabela_14,Bolsonaro,46.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[222],11–14 Oct,2000,wikipedia_tabela_14,Bolsonaro,43.0,19%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[223],16–18 Aug,2000,wikipedia_tabela_14,Bolsonaro,48.0,18%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Veja/FSB[223],16–18 Aug,2000,wikipedia_tabela_14,Bolsonaro,45.0,23%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2018,1,Instituto Veritá Archived 2018-10-07 at the Wayback Machine,2–5 October 2018,5208,wikipedia_tabela_1,Bolsonaro,41.5,19.0%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Instituto Veritá Archived 2018-10-07 at the Wayback Machine,2–5 October 2018,5208,wikipedia_tabela_1,Haddad,18.8,19.0%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Instituto Veritá Archived 2018-10-07 at the Wayback Machine,2–5 October 2018,5208,wikipedia_tabela_1,Ciro,8.4,19.0%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Instituto Veritá Archived 2018-10-07 at the Wayback Machine,2–5 October 2018,5208,wikipedia_tabela_1,Alckmin,4.2,19.0%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Instituto Veritá Archived 2018-10-07 at the Wayback Machine,2–5 October 2018,5208,wikipedia_tabela_1,Amoêdo,2.9,19.0%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,CNT/MDA,4–5 October 2018,2002,wikipedia_tabela_1,Bolsonaro,36.7,13.8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,CNT/MDA,4–5 October 2018,2002,wikipedia_tabela_1,Haddad,24.0,13.8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,CNT/MDA,4–5 October 2018,2002,wikipedia_tabela_1,Ciro,9.9,13.8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,CNT/MDA,4–5 October 2018,2002,wikipedia_tabela_1,Alckmin,5.8,13.8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,CNT/MDA,4–5 October 2018,2002,wikipedia_tabela_1,Amoêdo,2.3,13.8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,DataPoder360,3–4 October 2018,4000,wikipedia_tabela_1,Bolsonaro,30.0,,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,DataPoder360,3–4 October 2018,4000,wikipedia_tabela_1,Haddad,25.0,,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,DataPoder360,3–4 October 2018,4000,wikipedia_tabela_1,Ciro,15.0,,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,DataPoder360,3–4 October 2018,4000,wikipedia_tabela_1,Alckmin,7.0,,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,DataPoder360,3–4 October 2018,4000,wikipedia_tabela_1,Amoêdo,2.0,,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,3–4 October 2018,19552,wikipedia_tabela_1,Bolsonaro,36.0,10%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,3–4 October 2018,19552,wikipedia_tabela_1,Haddad,22.0,10%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,3–4 October 2018,19552,wikipedia_tabela_1,Ciro,13.0,10%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,3–4 October 2018,19552,wikipedia_tabela_1,Alckmin,7.0,10%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,3–4 October 2018,19552,wikipedia_tabela_1,Amoêdo,3.0,10%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,XP/Ipespe,3–4 October 2018,2000,wikipedia_tabela_1,Bolsonaro,36.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,XP/Ipespe,3–4 October 2018,2000,wikipedia_tabela_1,Haddad,22.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,XP/Ipespe,3–4 October 2018,2000,wikipedia_tabela_1,Ciro,11.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,XP/Ipespe,3–4 October 2018,2000,wikipedia_tabela_1,Alckmin,7.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,XP/Ipespe,3–4 October 2018,2000,wikipedia_tabela_1,Amoêdo,3.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,3–4 October 2018,10930,wikipedia_tabela_1,Bolsonaro,35.0,11%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,3–4 October 2018,10930,wikipedia_tabela_1,Haddad,22.0,11%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,3–4 October 2018,10930,wikipedia_tabela_1,Ciro,11.0,11%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,3–4 October 2018,10930,wikipedia_tabela_1,Alckmin,8.0,11%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,3–4 October 2018,10930,wikipedia_tabela_1,Amoêdo,3.0,11%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,RealTime Big Data,3–4 October 2018,10000,wikipedia_tabela_1,Bolsonaro,34.0,15%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,RealTime Big Data,3–4 October 2018,10000,wikipedia_tabela_1,Haddad,24.0,15%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,RealTime Big Data,3–4 October 2018,10000,wikipedia_tabela_1,Ciro,12.0,15%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,RealTime Big Data,3–4 October 2018,10000,wikipedia_tabela_1,Alckmin,6.0,15%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,RealTime Big Data,3–4 October 2018,10000,wikipedia_tabela_1,Amoêdo,2.0,15%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Paraná Pesquisas/Crusoé Archived 2018-10-06 at the Wayback Machine,2–4 October 2018,2080,wikipedia_tabela_1,Bolsonaro,34.9,14.7%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Paraná Pesquisas/Crusoé Archived 2018-10-06 at the Wayback Machine,2–4 October 2018,2080,wikipedia_tabela_1,Haddad,21.8,14.7%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Paraná Pesquisas/Crusoé Archived 2018-10-06 at the Wayback Machine,2–4 October 2018,2080,wikipedia_tabela_1,Ciro,9.4,14.7%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Paraná Pesquisas/Crusoé Archived 2018-10-06 at the Wayback Machine,2–4 October 2018,2080,wikipedia_tabela_1,Alckmin,7.4,14.7%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Paraná Pesquisas/Crusoé Archived 2018-10-06 at the Wayback Machine,2–4 October 2018,2080,wikipedia_tabela_1,Amoêdo,3.1,14.7%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,1–2 October 2018,3010,wikipedia_tabela_1,Bolsonaro,36.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,1–2 October 2018,3010,wikipedia_tabela_1,Haddad,22.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,1–2 October 2018,3010,wikipedia_tabela_1,Ciro,11.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,1–2 October 2018,3010,wikipedia_tabela_1,Alckmin,7.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,1–2 October 2018,3010,wikipedia_tabela_1,Amoêdo,2.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,1–2 October 2018,3010,wikipedia_tabela_1,Bolsonaro,32.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,1–2 October 2018,3010,wikipedia_tabela_1,Haddad,23.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,1–2 October 2018,3010,wikipedia_tabela_1,Ciro,10.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,1–2 October 2018,3010,wikipedia_tabela_1,Alckmin,7.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,1–2 October 2018,3010,wikipedia_tabela_1,Amoêdo,2.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,29–30 September 2018,3240,wikipedia_tabela_1,Bolsonaro,32.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,29–30 September 2018,3240,wikipedia_tabela_1,Haddad,21.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,29–30 September 2018,3240,wikipedia_tabela_1,Ciro,11.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,29–30 September 2018,3240,wikipedia_tabela_1,Alckmin,9.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,29–30 September 2018,3240,wikipedia_tabela_1,Amoêdo,3.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,29–30 September 2018,3010,wikipedia_tabela_1,Bolsonaro,31.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,29–30 September 2018,3010,wikipedia_tabela_1,Haddad,21.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,29–30 September 2018,3010,wikipedia_tabela_1,Ciro,11.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,29–30 September 2018,3010,wikipedia_tabela_1,Alckmin,8.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,29–30 September 2018,3010,wikipedia_tabela_1,Amoêdo,3.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,FSB Pesquisa,29–30 September 2018,2000,wikipedia_tabela_1,Bolsonaro,31.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,FSB Pesquisa,29–30 September 2018,2000,wikipedia_tabela_1,Haddad,24.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,FSB Pesquisa,29–30 September 2018,2000,wikipedia_tabela_1,Ciro,9.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,FSB Pesquisa,29–30 September 2018,2000,wikipedia_tabela_1,Alckmin,11.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,FSB Pesquisa,29–30 September 2018,2000,wikipedia_tabela_1,Amoêdo,5.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,CNT/MDA Archived 2018-09-30 at the Wayback Machine,27–28 September 2018,2000,wikipedia_tabela_1,Bolsonaro,28.2,20.0%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,CNT/MDA Archived 2018-09-30 at the Wayback Machine,27–28 September 2018,2000,wikipedia_tabela_1,Haddad,25.2,20.0%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,CNT/MDA Archived 2018-09-30 at the Wayback Machine,27–28 September 2018,2000,wikipedia_tabela_1,Ciro,9.4,20.0%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,CNT/MDA Archived 2018-09-30 at the Wayback Machine,27–28 September 2018,2000,wikipedia_tabela_1,Alckmin,7.3,20.0%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,CNT/MDA Archived 2018-09-30 at the Wayback Machine,27–28 September 2018,2000,wikipedia_tabela_1,Amoêdo,2.0,20.0%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,26–28 September 2018,9000,wikipedia_tabela_1,Bolsonaro,28.0,15%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,26–28 September 2018,9000,wikipedia_tabela_1,Haddad,22.0,15%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,26–28 September 2018,9000,wikipedia_tabela_1,Ciro,11.0,15%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,26–28 September 2018,9000,wikipedia_tabela_1,Alckmin,10.0,15%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,26–28 September 2018,9000,wikipedia_tabela_1,Amoêdo,3.0,15%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,XP/Ipespe,24–26 September 2018,2000,wikipedia_tabela_1,Bolsonaro,28.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,XP/Ipespe,24–26 September 2018,2000,wikipedia_tabela_1,Haddad,21.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,XP/Ipespe,24–26 September 2018,2000,wikipedia_tabela_1,Ciro,11.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,XP/Ipespe,24–26 September 2018,2000,wikipedia_tabela_1,Alckmin,8.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,XP/Ipespe,24–26 September 2018,2000,wikipedia_tabela_1,Amoêdo,3.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Paraná Pesquisas/Crusoé,23–25 September 2018,2020,wikipedia_tabela_1,Bolsonaro,31.2,18.2%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Paraná Pesquisas/Crusoé,23–25 September 2018,2020,wikipedia_tabela_1,Haddad,20.2,18.2%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Paraná Pesquisas/Crusoé,23–25 September 2018,2020,wikipedia_tabela_1,Ciro,10.1,18.2%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Paraná Pesquisas/Crusoé,23–25 September 2018,2020,wikipedia_tabela_1,Alckmin,7.6,18.2%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Paraná Pesquisas/Crusoé,23–25 September 2018,2020,wikipedia_tabela_1,Amoêdo,3.8,18.2%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,22–24 September 2018,2000,wikipedia_tabela_1,Bolsonaro,27.0,18%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,22–24 September 2018,2000,wikipedia_tabela_1,Haddad,21.0,18%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,22–24 September 2018,2000,wikipedia_tabela_1,Ciro,12.0,18%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,22–24 September 2018,2000,wikipedia_tabela_1,Alckmin,8.0,18%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,22–24 September 2018,2000,wikipedia_tabela_1,Amoêdo,3.0,18%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,IstoÉ/Sensus,21–24 September 2018,2000,wikipedia_tabela_1,Bolsonaro,30.6,22.4%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,IstoÉ/Sensus,21–24 September 2018,2000,wikipedia_tabela_1,Haddad,24.5,22.4%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,IstoÉ/Sensus,21–24 September 2018,2000,wikipedia_tabela_1,Ciro,7.7,22.4%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,IstoÉ/Sensus,21–24 September 2018,2000,wikipedia_tabela_1,Alckmin,5.6,22.4%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,IstoÉ/Sensus,21–24 September 2018,2000,wikipedia_tabela_1,Amoêdo,1.9,22.4%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,FSB Pesquisa,22–23 September 2018,2000,wikipedia_tabela_1,Bolsonaro,33.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,FSB Pesquisa,22–23 September 2018,2000,wikipedia_tabela_1,Haddad,23.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,FSB Pesquisa,22–23 September 2018,2000,wikipedia_tabela_1,Ciro,10.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,FSB Pesquisa,22–23 September 2018,2000,wikipedia_tabela_1,Alckmin,8.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,FSB Pesquisa,22–23 September 2018,2000,wikipedia_tabela_1,Amoêdo,3.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,22–23 September 2018,2506,wikipedia_tabela_1,Bolsonaro,28.0,18%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,22–23 September 2018,2506,wikipedia_tabela_1,Haddad,22.0,18%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,22–23 September 2018,2506,wikipedia_tabela_1,Ciro,11.0,18%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,22–23 September 2018,2506,wikipedia_tabela_1,Alckmin,8.0,18%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Ibope,22–23 September 2018,2506,wikipedia_tabela_1,Amoêdo,3.0,18%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,DataPoder360,19–20 September 2018,4000,wikipedia_tabela_1,Bolsonaro,26.0,15%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,DataPoder360,19–20 September 2018,4000,wikipedia_tabela_1,Haddad,22.0,15%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,DataPoder360,19–20 September 2018,4000,wikipedia_tabela_1,Ciro,14.0,15%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,DataPoder360,19–20 September 2018,4000,wikipedia_tabela_1,Alckmin,6.0,15%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,DataPoder360,19–20 September 2018,4000,wikipedia_tabela_1,Amoêdo,1.0,15%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,18–19 September 2018,8601,wikipedia_tabela_1,Bolsonaro,28.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,18–19 September 2018,8601,wikipedia_tabela_1,Haddad,16.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
2018,1,Datafolha,18–19 September 2018,8601,wikipedia_tabela_1,Ciro,13.0,17%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2018_Brazilian_presidential_election
